,reviewText,Positive
3081,game great game play . enjoy playing game relaxing mind home work .,1
3082,love game . play time . love winning game . n't pay .,1
3083,n't,0
3084,real sounding & colorful . money pretend money great ! game free !,1
3085,mom worst hahaha game terrible graphic point,0
3086,"play time , great game entertained hour . recommend like casino game .",1
3087,exciting spin give . fun spin brings .,1
3088,n't played game . 'm make time it.i .,0
3089,game awhile awesome game fun free real money . totally recommend .,1
3090,"fun , different slot option . getthis lucky vega .",1
3091,casino . eve free spin boost point bet challanger ....,1
3092,"favorite slot apps , 've played extensively & amp ; absolutely love spend lot time playing . 've bought 7 slot store & amp ; $ 800 million , 've playing f",1
3093,'s fun play slot lose money . 's practice playing real slot machine .,1
3094,"money involved slot .... . play slot game real hit kindle fire . responsive . recommend understand game , matter age .",1
3095,"altough vega , feeling winning . graphic game play . bet responsibly .",1
3096,"slot royale wasted program . shortly downloading , played , shorter , deleted . cheezy game , downloaded , start sending constant spam contributers . deleted program",0
3097,playing casino .. saving alot money . game kindle . nice relaxing pkaying one.thanks offering ..,1
3098,worked fine recent update . graphic work . background machine black . ad work .,0
3099,excellent choice worst app ! ! ! ! ! pay money play suckish app ! ! ! ! ! ! listen review pay money ! ! ! ! ! ! time reading review,0
3100,absolutely love app . day sitting break housework running errand . totally worth download fun ! -joanne b. blackwood nj,1
3101,"great slot app . single problem , . force close , problem . single day time week . deffinatly recomend !",1
3102,"super fun , 3 different slot play . peaceful music . nice slot auto spin . graphic love bonus wheel spin .",1
3103,"time fly fun ! free slot game played kindle fire . star rating cost money play . 's virtual money , real cash .",1
3104,"found point app , stupid . free , kindle !",0
3105,"anticipating active game , n't capture attention imagination .. fine . pas tme time away .",0
3106,game totally free respect . excellent graphic realistic feel make slot game . game addicting real major difference . lose `` money '' winner .,1
3107,slot royale great free app amazon . slot machine blackjack wheel wealth fun play level .,1
3108,"game confusing guess fashion slot play back , .",0
3109,"fun playing slot , 'm bored , 've found kindle fire hd.fun game . multiple machine theme choose . bonus game pick . corny music . great graphic sound ,",1
3110,addicting time waster/relaxer ... play time break work ... high roller feeling ...,1
3111,nice play time.no problem downloading . different slot area choose play . recommend .,1
3112,love playing . fun effect real slot . wish cash,1
3113,"great app slot machine lover n't make vega . 's fun play , realistic sound graphic .",1
3114,love love game . 's definitely winner vizio tablet . n't loose 's !,1
3115,", fun ages.no hidden cost free.be careful addictive.lol game fun 7 70yr , great long road trips.helps kid 's busy .",1
3116,"love slot machine , . colorful different variety game ; bonus spin . daughter love !",1
3117,great casino slot game . quality graphic realistic sound . played music background . offer item pretend buy winning . facebook friend . free . 'll feel 're vega,1
3118,slot royale - slot machine realistic play fun casino . pay out small .,1
3119,love play game . easy fun n't spend money play . great pas time .,1
3120,"love gambling pretend money ! ! roller coaster bet max stingy play coin , heck lose ?",1
3121,vega week wait phone slot talking .,1
3122,"app longer mobile ran battery quickly due suspect graphic , .",1
3123,play game cash play removed kindle,0
3124,"n't gamble real enjoying game . $ 10,000 . pass time tv borring . fun .",1
3125,great game 3 slot machine played time . make game fun vertual money .,1
3126,"game fun addicting , buy kind stuff shop . recommend free app .",1
3127,great game lot fun .... highly recommend . play 3 game . neat !,1
3128,app cell love recommend making great game,1
3129,"great engaging slot ; cash earnings , buy virtual luxury compete leader board . incentive . buy coin play .",1
3130,"d/l sgame , lot fun . spend money play game .",1
3131,free entertainment : wrong ? enjoy playing late night watching tv . relaxes fun .,1
3132,half time n't start 'm baffled n't,0
3133,app money . game lock deleted away .,0
3134,added live slot tournament made fun slot game . give .,1
3135,work great kindle fire . realistic sound graphic choice different machine . author lot make exceptional game . 've slot game waste time .,1
3136,casino love applicationmultiple game appi recommend fun game,1
3137,"entertaining challenging spend time playing slot losing shirt back . bet wisely wildly lot fun playing game . win lose , 's lot fun recommend tho",1
3138,"game entertained hour time ... ! play watching television . casino , love app !",1
3139,entertaining game play watch tv time.i feature game .,1
3140,"enjoy gaming , app practice technique ( - ; } n't cost dime win regular basis",1
3141,"gamble real money , live vegasthis allowed , gambling , believe illegal , find game fun real , gambling play coin buy cash",0
3142,"recent trip casino louisiana , home 'fever ' , perfect cure n't cost dime ! love .",1
3143,"regenerate fast . pay coin . coin purchasing . , world app ? deleted kindle fire hd .",0
3144,fun entertaining game . relaxing watch lost time sound button pushing . reminds casino adventure pay out . fun designed ride winning wa,1
3145,love game .fun sound effect real .. lose money,1
3146,"3 different game 2 bonus game , casino , cheaper ... hour fun .. interactive game type ..",1
3147,"game purchased , entertaining enjoy playing game",1
3148,graphic sound fantastic app . make real casino playing slot !,1
3149,"love application 's appearance fantastic kindle fire hd , enjoy versatility enjoyment brings .",1
3150,"game . playing slot casino , n't lose money . enjoy playing .",1
3151,"fun ( play free slot game ) . give 5 star , enjoy slot game game free fun .",1
3152,hour ( literally ) relaxing fun . game 've found . diversion doctor 's appointment .,1
3153,love app ! fun ! different machine spin ! ! graphic great kindle fire ;,1
3154,slot royalethis game addictive ! sound real entertaining ! easy play hour realize !,1
3155,game fun time killer . graphic pretty kindle fire . giving 5 star free !,1
3156,"broke playing game , jackpot pay regular . music reminds rat pack day .",1
3157,"work fine . nice graphic . time waster . n't cost money play . 's virtual , warfare game play . n't , virtual . video game start requesting atm number , afraid . afr",1
3158,enjoy app simple hour free play . payoff seam unrealistic side compared casino .,1
3159,"test device : samsung epic , android 2.2it pretty cool app play , , crash time template . : (",0
3160,love app ! lot different thing picture . adding thing . 300 effect choose ! move . put,1
3161,app seemingly million frame different way display spruce digital photo . 've month developer adding cool template . highly recommended . lg optimus .,1
3162,"love app imagine thing dowith app . favorite n't stop talking tomy friend family . picture create authentic , onewould believe 's app.get",1
3163,lot belly laugh ............ app . share funny pic . recommend .,1
3164,"app like photography ! ! way change photo , amazing ! ! check , ! !",1
3165,graphic designer kick app . great editing job !,1
3166,lot 's fun . product lotof photo making option enjoy .,1
3167,friend app turned . made classic ! ! great app .,1
3168,"friend app , wanted , 'd cost money , wow , , completely free ! funny photo editor world ! ! app ! ! n't waste time paying editor ,",1
3169,downloaded surely n't bit simply kindle n't rid totally .,0
3170,"turn ordinary photo work art fun/funny photo snap . different effect chose , app !",1
3171,play song playlots song lobe app.it teach drum guitar bass.i music there.get .,1
3172,happy favorite iphone transfered . figure add favorite kindle version . tick pro app . sorry expecting . star,0
3173,"pretty terrible , expecting pro , find database limited stuff ug site , guitar tapp cheaper play song , hear itthis app 've",0
3174,watered version android version price . wish returned version supposed great app .,0
3175,"app made app . easy read , large selection , interactive tab . find song online , put favorotes offline . fun app .",1
